person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos
5e3f7af7,36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,10000.0,2.0,0.0,16.0,1.0,0.0,0.0,3.0,17.0,1000.0,4
5e4732cb,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,10000.0,15.0,1.0,10000.0,0.0,1.0,0.0,22.0,4.0,1000.0,3
5e493365,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,10000.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,1000.0,1000.0,4
5e498b30,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,3
5e4f0fae,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,10000.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,4.0,1000.0,2
5e5be0ca,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,14.0,1000.0,1
5e5c08d5,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,10000.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1000.0,2.0,1
5e61153e,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,2
5e61c92e,110,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.2,4.0,61.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,4.0,4.0,1000.0,5
5e68ffc3,32,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,4.0,4.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,7.0,4.0,4.0,2
5e6e2a07,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,10000.0,3.0,1.0,17.0,0.0,1.0,0.0,3.0,11.0,11.0,1
5e72d6c6,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1000.0,1
5e7af032,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,1.0,0.0,10.0,1.0,0.0,0.0,2.0,10.0,1000.0,5
5e847022,526,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,10000.0,17.0,1.0,44.0,1.0,0.0,0.0,18.0,31.0,1000.0,13
5e9483aa,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,8.0,1000.0,1
5e9a9248,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,43.0,10000.0,1.0,1.0,15.0,1.0,0.0,0.0,3.0,10.0,1000.0,4
5ea2fd45,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,5.0,5.0,1
5ea400dd,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,2.0,24.0,1000.0,1
5ea70af4,79,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.2,9.0,37.0,16.0,1.0,1.0,16.0,1.0,0.0,0.0,4.0,16.0,16.0,3
5ea83779,40,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,5
5ea8fd22,44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10000.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1000.0,1000.0,5
5eaa054a,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,1.0,1.0,1000.0,4
5ead9fb2,20,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10000.0,0.0,1.0,8.0,0.0,1.0,0.0,4.0,8.0,1000.0,1
5eb675e1,282,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,2.0,51.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,1000.0,10
5ebf2c3a,90,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,10000.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,1000.0,14
5ec334e9,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,10000.0,3.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,24.0,0
5ece87f8,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,8.0,1000.0,1
5ed06e6a,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,10000.0,1.0,1.0,16.0,1.0,0.0,0.0,2.0,15.0,1000.0,1
5ed07ddb,72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,10000.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1000.0,10
5ed304cc,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
5ed6251c,142,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.2,2.0,17.0,16.0,1.0,1.0,15.0,1.0,0.0,0.0,42.0,2.0,1000.0,6
5ed83688,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
5edddbe5,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,8.0,1000.0,7
5ee04384,53,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10000.0,4.0,1.0,2.0,0.0,1.0,0.0,5.0,1.0,1.0,4
5ee0ec87,133,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,1.0,101.0,59.0,2.0,1.0,59.0,1.0,1.0,0.0,4.0,1.0,1000.0,7
5ee2b7a7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,35.0,10000.0,2.0,1.0,10000.0,1.0,0.0,0.0,2.0,31.0,1000.0,3
5ee55607,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,4.0,0.0,10000.0,1.0,0.0,0.0,3.0,14.0,1000.0,3
5eeecfe0,546,11.0,0.0,4.0,0.0,4.0,0.0,13.0,6.0,0.0,1.0,0.0,2.2,3.0,149.0,16.0,13.0,1.0,16.0,1.0,1.0,1.0,29.0,15.0,86.0,13
5ef19ddc,106,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10000.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,1000.0,1.0,8
5ef431f8,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1000.0,1
5ef5e3be,102,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,10000.0,2.0,1.0,2.0,1.0,0.0,0.0,32.0,2.0,8.0,5
5ef9f3cf,195,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,51.0,10000.0,15.0,1.0,15.0,1.0,1.0,0.0,15.0,8.0,51.0,10
5efc442b,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
5efdb5af,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,1000.0,1000.0,4
5efdd975,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,7.0,1000.0,1
5f05ddc9,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,10000.0,0.0,1.0,4.0,1.0,0.0,0.0,6.0,4.0,7.0,8
5f06f389,27,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,10000.0,1.0,1.0,13.0,1.0,0.0,0.0,3.0,13.0,1000.0,5
5f098f28,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,1.0,43.0,1000.0,1
5f1ea57c,364,2.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,11.0,93.0,12.0,10.0,1.0,12.0,1.0,0.0,0.0,16.0,14.0,46.0,8
5f24d6f1,16,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,16.0,16.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1000.0,1000.0,3
5f2ba6a1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1000.0,1
5f3133b0,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,10000.0,0.0,1.0,17.0,0.0,1.0,0.0,12.0,14.0,14.0,4
5f34437f,20,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1000.0,4
5f351c7b,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,9.0,1000.0,1
5f36a34d,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,3.0,18.0,1000.0,3
5f39ab28,57,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,10000.0,2.0,1.0,8.0,1.0,0.0,0.0,0.0,1000.0,4.0,3
5f3a2739,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,10.0,1000.0,1
5f437ac5,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,1.0,0.0,0.0,3.0,9.0,1000.0,1
5f4937a7,16,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.6,9.0,15.0,9.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
5f4f4406,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1
5f51eb8a,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
5f5a1be2,92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10000.0,2.0,1.0,3.0,1.0,0.0,0.0,7.0,2.0,1000.0,10
5f5aecff,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,10000.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,1000.0,1000.0,4
5f5bbf21,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10000.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1000.0,5
5f5de024,36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,1000.0,1000.0,9
5f5e3606,220,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10000.0,4.0,1.0,1.0,1.0,0.0,0.0,10.0,8.0,1000.0,12
5f62eaa9,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,10000.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,3.0,1000.0,4
5f6648ff,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,1.0,0.0,11.0,0.0,1.0,0.0,1.0,11.0,1000.0,1
5f68034a,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
5f6c8c3f,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,1.0,0.0,10.0,1.0,0.0,0.0,1.0,10.0,10.0,4
5f6ec104,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,11.0,1000.0,1
5f70f85e,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,1000.0,2
5f730bb9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,1.0,11.0,1000.0,0
5f75b631,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,4.0,2.0,1000.0,1
5f785f78,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,69.0,10000.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1000.0,1000.0,5
5f7c168c,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,10000.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,22.0,1
5f7edfb8,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,0.0,16.0,0.0,1.0,0.0,2.0,16.0,16.0,2
5f7f0c55,792,9.0,0.0,2.0,0.0,9.0,0.0,25.0,0.0,0.0,0.0,7.0,1.8,1.0,108.0,4.0,12.0,1.0,1.0,1.0,1.0,0.0,54.0,4.0,3.0,21
5f827b93,32,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,8.0,1000.0,4
5f865c03,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,3
5f8cb374,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,10000.0,1.0,0.0,16.0,1.0,0.0,0.0,1.0,17.0,1000.0,1
5f9a8e18,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,10000.0,0.0,1.0,17.0,0.0,1.0,0.0,4.0,2.0,2.0,3
5fa45849,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,10000.0,0.0,1.0,13.0,0.0,1.0,0.0,3.0,13.0,1000.0,2
5fa6fe00,108,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,10000.0,1.0,1.0,8.0,1.0,0.0,0.0,4.0,8.0,1000.0,8
5fb40e5a,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,2.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,3.0,3
5fb6955a,476,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,2.0,94.0,2.0,13.0,1.0,2.0,1.0,1.0,0.0,10.0,7.0,1000.0,14
5fba1b7f,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,2.0,0.0,9.0,1.0,0.0,0.0,2.0,9.0,1000.0,3
5fc0c253,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,1.0,20.0,20.0,4
5fc8f284,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,41.0,10000.0,0.0,1.0,17.0,0.0,1.0,0.0,5.0,17.0,17.0,3
5fcbddce,45,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,3.0,1.0,9.0,0.0,1.0,0.0,0.0,1000.0,9.0,4
5fcc4d27,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,0.0,1.0,0.0,4.0,12.0,1000.0,4
5fcea5de,22,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,2.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,1000.0,2
5fdd715e,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,10000.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,10.0,10.0,10
5fdfd044,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,2
5fe438f9,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,10000.0,1.0,1.0,8.0,1.0,0.0,0.0,12.0,7.0,1000.0,7
5fe79a6e,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,6.0,11.0,29.0,6
5feeaaa0,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,1.0,0.0,10.0,0.0,1.0,0.0,1.0,10.0,1000.0,11
5ffaac0b,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,10000.0,4.0,1.0,10000.0,0.0,1.0,0.0,57.0,1.0,3.0,10
5fff0989,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,1000.0,16.0,7
600dd4eb,16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10000.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
60105991,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,66.0,10000.0,0.0,1.0,13.0,0.0,1.0,0.0,1.0,28.0,1000.0,6
601161e3,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,2.0,0.0,15.0,1.0,0.0,0.0,2.0,15.0,1000.0,7
6013e2cd,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1000.0,1
601d78de,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,7.0,1000.0,1
601fcd45,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10000.0,0.0,1.0,7.0,0.0,1.0,0.0,5.0,6.0,1000.0,3
601ffbb2,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1000.0,1
6028035d,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,149.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,8.0,3.0,44.0,10
602b0b70,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1000.0,2
60317b05,51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,10000.0,1.0,1.0,47.0,1.0,0.0,0.0,0.0,1000.0,49.0,4
6035b866,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,10000.0,0.0,1.0,10000.0,0.0,1.0,0.0,1.0,33.0,33.0,3
603625b8,129,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10000.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,1.0,10
603ce505,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,1.0,1.0,15.0,0.0,1.0,0.0,1.0,15.0,1000.0,1
603d3b63,26,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,6.0,6.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,6.0,6.0,2
60434cfd,167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,10000.0,13.0,1.0,10.0,1.0,0.0,0.0,11.0,3.0,1000.0,11
604d8035,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,10000.0,2.0,1.0,3.0,1.0,0.0,0.0,6.0,3.0,3.0,5
60524537,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1000.0,2
6056ef1b,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1
6059489b,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,3.0,10.0,1000.0,2
605a9685,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1000.0,1
6064a548,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,2.0,0.0,9.0,1.0,0.0,0.0,2.0,9.0,1000.0,2
6068295f,91,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.2,13.0,150.0,150.0,2.0,1.0,13.0,0.0,1.0,0.0,10.0,13.0,13.0,6
6069337b,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,2.0,0.0,17.0,0.0,1.0,0.0,2.0,17.0,1000.0,2
606e9a0c,10,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,8.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2
606ed87b,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,10000.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,5.0,5.0,5
6073085d,8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,1.0,8.0,0.0,1.0,0.0,1.0,8.0,1000.0,1
6074f517,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,10000.0,3.0,1.0,13.0,0.0,1.0,0.0,3.0,4.0,1000.0,1
