person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos,CantidadDiasDiferentesDeVisita,CantidadDeModelosVistos,EsDeBrazil,apple,asus,blackberry,lenovo,lg,motorola,quantum,samsung,sony,bcm,vam,vao,coam,coao,cam,cao,lam,lao,DeSaoPaulo
8386da1b,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,1000.0,9.0,1,1,1,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
83898012,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,10000.0,13.0,1.0,10000.0,0.0,1.0,0.0,26.0,1.0,1.0,15,3,8,1.0,0,0,0,0,0,7,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
838b7526,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10000.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0,4.0,9,2,8,0.0,0,0,0,0,0,1,0,0,2,3.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,False
838fb09d,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,10000.0,0.0,1.0,11.0,0.0,1.0,0.0,2.0,10.0,10.0,4,2,5,1.0,4,0,0,0,0,1,0,0,0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,False
8393c573,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,4.0,1.0,16.0,1.0,0.0,0.0,0.0,1000.0,1000.0,6,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
839670bf,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83975d05,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83a4d923,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10000.0,9.0,1.0,1.0,0.0,1.0,0.0,13.0,1.0,1.0,5,6,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83a63766,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,1,4,0.0,2,0,0,0,0,0,0,0,0,2.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
83a8ab29,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,49.0,10000.0,13.0,1.0,49.0,0.0,1.0,0.0,15.0,41.0,1000.0,6,3,5,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
83adde29,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10000.0,2.0,0.0,10000.0,0.0,1.0,0.0,2.0,20.0,1000.0,3,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
83b28793,149,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.2,9.0,83.0,58.0,9.0,1.0,21.0,1.0,1.0,0.0,5.0,9.0,9.0,9,19,14,1.0,6,0,0,0,0,0,0,5,0,11.0,40.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,True
83b72aa7,87,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,2.0,88.0,2.0,6.0,1.0,2.0,1.0,0.0,1.0,2.0,13.0,13.0,7,7,9,1.0,1,0,0,0,0,0,0,0,0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
83c12101,353,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,9.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,3.0,12,5,14,1.0,4,0,0,0,0,0,1,0,0,5.0,98.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83c2b3a5,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,6.0,0.0,12.0,0.0,1.0,0.0,6.0,12.0,1000.0,3,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83c47d6b,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,5.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83c58f66,6,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,13.0,13.0,13.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,13.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
83c84ddf,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,7.0,1000.0,1,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83cb2d54,137,4.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.8,15.0,136.0,15.0,1.0,1.0,16.0,0.0,1.0,0.0,7.0,16.0,16.0,8,13,21,1.0,0,0,0,6,1,1,0,3,1,12.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True
83ccc315,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,10000.0,1.0,1.0,15.0,1.0,0.0,0.0,5.0,10.0,1000.0,2,3,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83d183f2,14,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,1.0,1.0,15.0,0.0,1.0,0.0,1.0,15.0,1000.0,2,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
83d63164,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,10000.0,16.0,1.0,10000.0,0.0,1.0,0.0,20.0,10.0,1000.0,6,8,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83d7a0f7,24,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,10000.0,3.0,1.0,6.0,0.0,1.0,0.0,3.0,9.0,9.0,3,3,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
83dafa6b,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1000.0,3,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83de6177,84,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,10000.0,8.0,1.0,13.0,0.0,1.0,0.0,26.0,13.0,14.0,3,6,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83deee5a,39,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,8.0,18.0,8.0,4.0,1.0,8.0,1.0,0.0,0.0,1.0,18.0,8.0,5,3,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83e5ba9f,11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,10000.0,2.0,1.0,7.0,0.0,1.0,0.0,2.0,8.0,1000.0,1,2,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83f3cb5c,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1000.0,1000.0,5,1,12,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83f4cd97,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
83f8b245,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,1,1,1,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
83f9225f,126,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10000.0,6.0,1.0,2.0,1.0,1.0,0.0,1.0,13.0,1.0,7,12,9,1.0,2,0,0,0,0,4,0,15,0,21.0,25.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,True
83fed4bd,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,2.0,0.0,14.0,1.0,0.0,0.0,2.0,14.0,1000.0,3,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
83ff1dc8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,1.0,58.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
840f93fd,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,10000.0,7.0,1.0,6.0,1.0,0.0,0.0,7.0,6.0,6.0,11,4,13,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8417f861,25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,10000.0,5.0,1.0,16.0,0.0,1.0,0.0,5.0,23.0,1000.0,3,3,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
841b7e52,25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,3,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
841c4860,11,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,6.0,6.0,6.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,6.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8425145f,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1000.0,3,1,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
84254c13,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,10000.0,4.0,1.0,5.0,1.0,0.0,0.0,4.0,5.0,1000.0,12,2,12,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
8425e05a,138,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.2,52.0,105.0,105.0,10.0,1.0,59.0,1.0,1.0,0.0,3.0,52.0,52.0,7,10,10,1.0,26,0,0,0,0,0,0,0,0,26.0,29.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,False
8427268a,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,10000.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,11.0,11.0,2,2,1,1.0,1,0,0,0,0,0,0,2,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
842e9b4a,116,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,10000.0,1.0,1.0,9.0,1.0,0.0,0.0,7.0,2.0,2.0,4,6,2,1.0,4,0,0,0,0,0,0,0,0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
842eecae,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,1.0,17.0,1000.0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
8432568d,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,10000.0,1.0,1.0,6.0,1.0,0.0,0.0,6.0,4.0,1000.0,3,4,7,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8436ef67,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
8436fe89,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,4.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
843b9810,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,1.0,0.0,8.0,0.0,1.0,0.0,1.0,8.0,8.0,2,1,2,1.0,0,0,0,0,0,2,0,1,0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,True
843b9d6e,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,2.0,0.0,12.0,0.0,1.0,0.0,2.0,12.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
843de2fd,42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,10000.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,1000.0,16.0,5,2,7,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
843df09b,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,2.0,0.0,17.0,1.0,0.0,0.0,0.0,1000.0,1000.0,4,1,5,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
843f9cc5,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,1.0,12.0,0.0,1.0,0.0,5.0,12.0,12.0,6,1,3,1.0,7,0,0,0,0,0,0,4,0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
8451446a,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,5.0,0.0,10.0,0.0,1.0,0.0,5.0,10.0,1000.0,3,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8457d6e6,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,10000.0,1.0,1.0,15.0,1.0,0.0,0.0,1.0,16.0,1000.0,2,2,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8458c79e,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,10000.0,9.0,1.0,3.0,0.0,1.0,0.0,11.0,1.0,1000.0,6,8,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
845a15fe,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,10000.0,4.0,1.0,10000.0,0.0,1.0,0.0,13.0,6.0,7.0,4,4,7,1.0,8,0,0,0,0,3,0,0,0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
845bad26,127,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,1.0,5.0,4.0,11.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,6,5,9,1.0,25,0,0,0,0,0,0,0,0,25.0,27.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,False
845c97aa,56,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,12.0,13.0,13.0,1.0,1.0,13.0,0.0,1.0,0.0,1.0,13.0,13.0,4,2,6,1.0,0,0,0,0,0,3,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
845fba39,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,10000.0,2.0,1.0,10000.0,1.0,0.0,0.0,2.0,50.0,1000.0,11,5,25,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
846372d4,117,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.8,3.0,48.0,48.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,39.0,45.0,9,11,10,1.0,9,0,0,0,0,0,0,0,0,9.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
846bd26c,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,0.0,0.0,15.0,0.0,1.0,0.0,2.0,15.0,15.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
846d209c,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,10000.0,5.0,1.0,14.0,0.0,1.0,0.0,0.0,1000.0,1000.0,7,10,8,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8471393e,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,5.0,5.0,2,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
84776d11,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1000.0,1000.0,3,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
8479ec0b,30,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,10000.0,2.0,1.0,16.0,0.0,1.0,0.0,0.0,1000.0,1000.0,5,2,5,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
847b40a8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10000.0,2.0,1.0,10000.0,1.0,0.0,0.0,2.0,3.0,1000.0,2,2,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
847d9be3,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1000.0,3.0,2,1,1,1.0,0,0,0,0,0,0,0,4,0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
84804966,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,1.0,7.0,0.0,1.0,0.0,4.0,7.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
8480655f,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,5,1,10,1.0,6,0,0,0,0,1,0,5,0,12.0,18.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,False
84810f99,184,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,120.0,10000.0,4.0,1.0,37.0,1.0,0.0,0.0,13.0,26.0,1000.0,13,18,11,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
848248d6,32,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,10000.0,1.0,1.0,14.0,0.0,1.0,0.0,1.0,20.0,14.0,6,4,3,1.0,8,0,0,0,0,0,0,0,0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False
84865b70,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10000.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,7.0,1000.0,1,2,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
84880b74,40,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,10000.0,0.0,1.0,16.0,1.0,0.0,0.0,12.0,15.0,1000.0,3,4,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8488b036,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,6.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
848cc9bd,147,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,10000.0,13.0,1.0,2.0,0.0,1.0,0.0,16.0,2.0,1.0,9,6,11,1.0,7,0,0,0,0,0,0,5,0,12.0,39.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,False
84902493,96,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10000.0,4.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,1000.0,4,2,4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
84903b1f,59,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,10000.0,2.0,1.0,14.0,0.0,1.0,0.0,3.0,2.0,2.0,5,3,3,1.0,17,0,0,0,0,0,0,0,0,17.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False
8490e6ae,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,2.0,0.0,8.0,0.0,1.0,0.0,2.0,8.0,8.0,4,1,1,1.0,1,0,0,0,0,0,0,0,0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
84918dad,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,11.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8493e20f,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,1.0,2.0,1000.0,3,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
