person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos,CantidadDiasDiferentesDeVisita,CantidadDeModelosVistos,EsDeBrazil,apple,asus,blackberry,lenovo,lg,motorola,quantum,samsung,sony,bcm,vam,vao,coam,coao,cam,cao,lam,lao
5a4858ab,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,7.0,1000.0,4,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a4c5789,43,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,1.0,59.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,5,3,5,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a4c697d,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,1000.0,1000.0,8,1,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a4e39c6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a4eac2f,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,9.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a528a31,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1000.0,1000.0,6,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5696aa,8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,2.0,11.0,11.0,0.0,1.0,11.0,1.0,0.0,0.0,2.0,2.0,1000.0,2,2,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5b702e,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,4.0,0.0,5.0,0.0,1.0,0.0,3.0,5.0,1000.0,2,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5d3b0a,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,10000.0,0.0,1.0,9.0,0.0,1.0,0.0,5.0,2.0,1000.0,6,3,7,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a6271a3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,2.0,10.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a635ad0,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,1.0,0.0,16.0,0.0,1.0,0.0,1.0,16.0,1000.0,2,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a637796,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,4.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a693031,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,6.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,1000.0,4,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a69c57d,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10000.0,5.0,1.0,10000.0,0.0,1.0,0.0,5.0,2.0,2.0,5,4,4,1.0,9,0,0,0,0,0,0,1,0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a6b1124,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,14.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a6ccd84,125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,10000.0,1.0,1.0,3.0,1.0,0.0,0.0,12.0,3.0,1000.0,9,9,9,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a6e56b3,43,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10000.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0,5,3,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a711ff4,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,10.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a724794,254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,10000.0,15.0,1.0,13.0,1.0,1.0,0.0,16.0,3.0,13.0,16,14,21,1.0,0,0,0,0,0,4,0,0,0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a783014,652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,10000.0,7.0,1.0,10000.0,1.0,0.0,0.0,55.0,1.0,30.0,22,25,47,1.0,0,0,0,0,0,0,0,1,0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
5a801d88,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10000.0,2.0,1.0,5.0,1.0,0.0,0.0,1.0,4.0,1000.0,5,3,10,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a83b6ad,145,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,67.0,10000.0,4.0,1.0,13.0,1.0,0.0,0.0,3.0,7.0,67.0,5,9,7,1.0,1,0,0,0,0,0,0,0,0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5a84d786,54,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,2.0,36.0,15.0,9.0,1.0,15.0,0.0,1.0,0.0,11.0,15.0,1000.0,6,6,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a859ede,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10000.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,1000.0,3.0,4,4,4,1.0,6,0,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a8a81fe,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10000.0,16.0,1.0,10000.0,0.0,1.0,0.0,15.0,2.0,2.0,6,3,6,1.0,0,0,0,0,0,17,0,0,0,17.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5a8e2db5,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,132.0,10000.0,6.0,1.0,10000.0,0.0,1.0,0.0,6.0,57.0,57.0,1,2,2,1.0,7,0,0,0,0,0,0,0,0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a8f6569,69,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,10000.0,3.0,1.0,4.0,1.0,0.0,0.0,9.0,3.0,1000.0,6,4,11,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a91a247,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,1.0,1.0,10.0,1.0,0.0,0.0,4.0,10.0,1000.0,2,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a931a0b,158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,10000.0,43.0,1.0,11.0,0.0,1.0,0.0,13.0,12.0,1000.0,8,5,14,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a9d4717,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,44.0,10000.0,0.0,1.0,11.0,0.0,1.0,0.0,7.0,11.0,1000.0,2,3,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5aa35ce6,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,1000.0,3,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5aa66659,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,2.0,0.0,8.0,1.0,0.0,0.0,2.0,8.0,1000.0,4,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5aad35d8,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,3.0,1.0,15.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5aad4e03,8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,0.0,1.0,0.0,3.0,14.0,1000.0,2,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5abc75d1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,10000.0,7.0,1.0,10000.0,0.0,1.0,0.0,1.0,3.0,3.0,4,2,5,1.0,0,0,0,0,0,5,0,0,0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ac3ae07,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,10000.0,4.0,1.0,10.0,0.0,1.0,0.0,4.0,8.0,1000.0,1,2,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ac7c882,12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,2.0,0.0,9.0,0.0,1.0,0.0,2.0,9.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ac9d13b,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,9.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5acdb498,72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1000.0,1000.0,9,2,16,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ace0411,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,9.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5acef1f4,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,10000.0,0.0,1.0,6.0,0.0,1.0,0.0,10.0,6.0,1000.0,6,5,5,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5acf6b39,405,0.0,3.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,52.0,10000.0,26.0,1.0,17.0,1.0,1.0,0.0,2.0,52.0,34.0,9,17,11,1.0,14,0,0,0,0,0,0,0,0,14.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5ad102cd,78,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,1000.0,1000.0,5,1,7,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ad3e29d,149,3.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,0.6,31.0,137.0,31.0,10.0,1.0,31.0,0.0,1.0,0.0,2.0,74.0,31.0,8,9,16,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5adc0739,70,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,143.0,10000.0,2.0,1.0,17.0,1.0,0.0,0.0,5.0,17.0,17.0,6,3,28,1.0,0,0,0,0,0,0,0,0,6,6.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
5ae31719,41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,10000.0,0.0,1.0,11.0,1.0,0.0,0.0,2.0,11.0,1000.0,8,3,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ae56276,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,10000.0,2.0,1.0,15.0,1.0,0.0,0.0,2.0,15.0,1000.0,2,2,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ae5c637,51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,63.0,10000.0,2.0,1.0,17.0,0.0,1.0,0.0,2.0,39.0,28.0,5,8,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ae615e4,19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,10000.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,1000.0,1000.0,4,2,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5aea27aa,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,1.0,1.0,1000.0,2,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5aeab73d,81,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10000.0,0.0,1.0,6.0,0.0,1.0,0.0,26.0,2.0,1000.0,6,5,7,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5aee08aa,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,1000.0,1000.0,3,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5afcacf2,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,3.0,30.0,30.0,6,2,3,1.0,9,0,0,0,0,0,0,0,0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b011885,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,0.0,1.0,0.0,8.0,4.0,1000.0,4,1,5,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b0185cd,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,10.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b02d28b,39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,2.0,0.0,8.0,0.0,1.0,0.0,2.0,8.0,1000.0,4,1,9,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b032513,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,8.0,1000.0,3,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b05ddf4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,10000.0,0.0,1.0,10000.0,0.0,1.0,0.0,0.0,1000.0,18.0,3,1,3,1.0,0,0,0,0,0,3,0,0,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b081635,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,1.0,3.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b0a38d2,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,10000.0,0.0,1.0,68.0,0.0,1.0,0.0,15.0,2.0,45.0,6,22,6,1.0,21,0,0,0,0,0,0,4,0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b0beb7b,229,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,56.0,10000.0,2.0,1.0,11.0,1.0,0.0,0.0,30.0,23.0,11.0,14,12,36,1.0,0,0,0,0,0,0,0,24,0,24.0,24.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
5b0dec92,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,10000.0,2.0,0.0,10000.0,1.0,0.0,0.0,2.0,18.0,1000.0,4,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b14308c,34,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,10000.0,0.0,1.0,16.0,1.0,0.0,0.0,3.0,15.0,1000.0,3,4,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b1657dc,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,8.0,8.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b167f1e,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,6.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b1aa0c2,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,10000.0,4.0,1.0,8.0,1.0,0.0,0.0,4.0,7.0,1000.0,4,2,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b1c259b,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,1.0,7.0,1000.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b2142e9,69,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10000.0,5.0,1.0,2.0,1.0,0.0,0.0,7.0,2.0,2.0,4,3,3,1.0,0,0,0,0,2,1,0,0,0,3.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
5b25c9b7,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b2c13a8,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,66.0,10000.0,3.0,1.0,24.0,0.0,1.0,0.0,5.0,7.0,1000.0,6,6,8,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b30dff8,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1000.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b3d9cdd,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,3.0,9.0,1000.0,8,5,10,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b405d8a,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,2,1.0,0,0,0,0,0,0,0,2,0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5b411012,97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,10000.0,3.0,1.0,9.0,0.0,1.0,0.0,3.0,9.0,1000.0,10,2,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b470724,122,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,10000.0,2.0,1.0,12.0,1.0,0.0,0.0,1.0,12.0,13.0,7,2,11,1.0,1,0,0,0,0,0,0,0,0,1.0,68.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0
5b4768d6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,10000.0,2.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,59.0,1,1,1,1.0,2,0,0,0,0,4,0,0,0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b4b372f,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,4.0,1.0,10.0,1.0,0.0,0.0,5.0,10.0,1000.0,5,1,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b4c5ec6,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,0.0,1.0,0.0,7.0,12.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b54501a,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,1000.0,4,1,4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
